test_id,rate_hz,seq,station_id,sent_at,elapsed_s,generation_delta_time,payload_bytes,raw_hex,tx_ok,tx_ack,tx_latency_ms,serial_error
2726,10,1,2858418177,2026-07-14T15:03:25.363919+00:00,0.000427,50099,41,0202aa600001c3b3005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7450 rx_latency=1ms tx_dur=1ms,17.384,
2726,10,2,2858418178,2026-07-14T15:03:31.718270+00:00,6.354663,56454,41,0202aa600002dc86005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7451 rx_latency=1ms tx_dur=1ms,21.543,
2726,10,3,2858418179,2026-07-14T15:03:31.740664+00:00,6.377038,56476,41,0202aa600003dc9c005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7452 rx_latency=1ms tx_dur=1ms,20.920,
2726,10,4,2858418180,2026-07-14T15:03:31.762327+00:00,6.398699,56498,41,0202aa600004dcb2005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7453 rx_latency=1ms tx_dur=1ms,20.549,
2726,10,5,2858418181,2026-07-14T15:03:31.783598+00:00,6.419967,56519,41,0202aa600005dcc7005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7454 rx_latency=1ms tx_dur=1ms,22.087,
2726,10,6,2858418182,2026-07-14T15:03:31.806450+00:00,6.442818,56542,41,0202aa600006dcde005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7455 rx_latency=1ms tx_dur=1ms,21.456,
2726,10,7,2858418183,2026-07-14T15:03:31.828603+00:00,6.464970,56564,41,0202aa600007dcf4005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7456 rx_latency=1ms tx_dur=1ms,21.037,
2726,10,8,2858418184,2026-07-14T15:03:31.850347+00:00,6.486716,56586,41,0202aa600008dd0a005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7457 rx_latency=1ms tx_dur=1ms,20.546,
2726,10,9,2858418185,2026-07-14T15:03:31.871601+00:00,6.507969,56607,41,0202aa600009dd1f005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7458 rx_latency=1ms tx_dur=1ms,22.110,
2726,10,10,2858418186,2026-07-14T15:03:31.894458+00:00,6.530825,56630,41,0202aa60000add36005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7459 rx_latency=1ms tx_dur=1ms,21.446,
2726,10,11,2858418187,2026-07-14T15:03:31.916603+00:00,6.552969,56652,41,0202aa60000bdd4c005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7460 rx_latency=1ms tx_dur=1ms,21.017,
2726,10,12,2858418188,2026-07-14T15:03:31.938319+00:00,6.574685,56674,41,0202aa60000cdd62005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7461 rx_latency=1ms tx_dur=1ms,20.603,
2726,10,13,2858418189,2026-07-14T15:03:31.959614+00:00,6.595980,56695,41,0202aa60000ddd77005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7462 rx_latency=1ms tx_dur=1ms,22.117,
2726,10,14,2858418190,2026-07-14T15:03:31.982457+00:00,6.618823,56718,41,0202aa60000edd8e005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7463 rx_latency=1ms tx_dur=1ms,21.485,
2726,10,15,2858418191,2026-07-14T15:03:32.004621+00:00,6.640988,56740,41,0202aa60000fdda4005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7464 rx_latency=1ms tx_dur=1ms,21.015,
2726,10,16,2858418192,2026-07-14T15:03:32.026327+00:00,6.662693,56762,41,0202aa600010ddba005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7465 rx_latency=1ms tx_dur=1ms,20.598,
2726,10,17,2858418193,2026-07-14T15:03:32.047614+00:00,6.683981,56783,41,0202aa600011ddcf005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7466 rx_latency=1ms tx_dur=1ms,22.137,
2726,10,18,2858418194,2026-07-14T15:03:32.070533+00:00,6.706913,56806,41,0202aa600012dde6005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7467 rx_latency=1ms tx_dur=1ms,21.365,
2726,10,19,2858418195,2026-07-14T15:03:32.092668+00:00,6.729037,56828,41,0202aa600013ddfc005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7468 rx_latency=1ms tx_dur=1ms,20.970,
2726,10,20,2858418196,2026-07-14T15:03:32.114352+00:00,6.750721,56850,41,0202aa600014de12005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7469 rx_latency=1ms tx_dur=1ms,20.585,
2726,10,21,2858418197,2026-07-14T15:03:32.135662+00:00,6.772030,56871,41,0202aa600015de27005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7470 rx_latency=1ms tx_dur=1ms,22.047,
2726,10,22,2858418198,2026-07-14T15:03:32.158460+00:00,6.794828,56894,41,0202aa600016de3e005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7471 rx_latency=1ms tx_dur=1ms,21.500,
2726,10,23,2858418199,2026-07-14T15:03:32.180663+00:00,6.817030,56916,41,0202aa600017de54005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7472 rx_latency=1ms tx_dur=1ms,21.000,
2726,10,24,2858418200,2026-07-14T15:03:32.202362+00:00,6.838728,56938,41,0202aa600018de6a005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7473 rx_latency=1ms tx_dur=1ms,20.594,
2726,10,25,2858418201,2026-07-14T15:03:32.223638+00:00,6.860003,56959,41,0202aa600019de7f005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7474 rx_latency=1ms tx_dur=1ms,22.102,
