test_id,rate_hz,seq,station_id,sent_at,elapsed_s,generation_delta_time,payload_bytes,raw_hex,tx_ok,tx_ack,tx_latency_ms,serial_error
2727,10,1,2859466753,2026-07-14T15:04:20.048880+00:00,0.000631,39248,41,0202aa7000019950005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7750 rx_latency=1ms tx_dur=1ms,22.180,
2727,10,2,2859466754,2026-07-14T15:04:25.989039+00:00,5.940726,45189,41,0202aa700002b085005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7751 rx_latency=1ms tx_dur=1ms,20.216,
2727,10,3,2859466755,2026-07-14T15:04:26.010104+00:00,5.961769,45210,41,0202aa700003b09a005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7752 rx_latency=1ms tx_dur=1ms,21.245,
2727,10,4,2859466756,2026-07-14T15:04:26.032115+00:00,5.983779,45232,41,0202aa700004b0b0005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7753 rx_latency=1ms tx_dur=1ms,21.385,
2727,10,5,2859466757,2026-07-14T15:04:26.054225+00:00,6.005887,45254,41,0202aa700005b0c6005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7754 rx_latency=1ms tx_dur=1ms,21.464,
2727,10,6,2859466758,2026-07-14T15:04:26.076400+00:00,6.028060,45276,41,0202aa700006b0dc005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7755 rx_latency=1ms tx_dur=1ms,21.020,
2727,10,7,2859466759,2026-07-14T15:04:26.098108+00:00,6.049767,45298,41,0202aa700007b0f2005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7756 rx_latency=1ms tx_dur=1ms,21.711,
2727,10,8,2859466760,2026-07-14T15:04:26.120504+00:00,6.072163,45320,41,0202aa700008b108005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7757 rx_latency=1ms tx_dur=1ms,20.927,
2727,10,9,2859466761,2026-07-14T15:04:26.142113+00:00,6.093771,45342,41,0202aa700009b11e005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7758 rx_latency=1ms tx_dur=1ms,21.461,
2727,10,10,2859466762,2026-07-14T15:04:26.164260+00:00,6.115918,45364,41,0202aa70000ab134005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7759 rx_latency=1ms tx_dur=1ms,21.950,
2727,10,11,2859466763,2026-07-14T15:04:26.186895+00:00,6.138555,45386,41,0202aa70000bb14a005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=7760 rx_latency=1ms tx_dur=1ms,20.601,
