test_id,rate_hz,seq,station_id,sent_at,elapsed_s,generation_delta_time,payload_bytes,raw_hex,tx_ok,tx_ack,tx_latency_ms,serial_error
2731,10,1,2863661057,2026-07-14T15:28:07.207649+00:00,0.000370,24615,41,0202aab000016027005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17547 rx_latency=1ms tx_dur=1ms,20.789,
2731,10,2,2863661058,2026-07-14T15:28:13.128476+00:00,5.921108,30536,41,0202aab000027748005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17548 rx_latency=1ms tx_dur=1ms,21.118,
2731,10,3,2863661059,2026-07-14T15:28:13.149946+00:00,5.942562,30557,41,0202aab00003775d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17549 rx_latency=1ms tx_dur=1ms,22.142,
2731,10,4,2863661060,2026-07-14T15:28:13.172371+00:00,5.964984,30580,41,0202aab000047774005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17550 rx_latency=1ms tx_dur=1ms,21.341,
2731,10,5,2863661061,2026-07-14T15:28:13.193987+00:00,5.986598,30601,41,0202aab000057789005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17551 rx_latency=1ms tx_dur=1ms,21.702,
2731,10,6,2863661062,2026-07-14T15:28:13.215948+00:00,6.008573,30623,41,0202aab00006779f005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17552 rx_latency=1ms tx_dur=1ms,21.643,
2731,10,7,2863661063,2026-07-14T15:28:13.237860+00:00,6.030471,30645,41,0202aab0000777b5005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17553 rx_latency=1ms tx_dur=1ms,22.323,
2731,10,8,2863661064,2026-07-14T15:28:13.260432+00:00,6.053041,30668,41,0202aab0000877cc005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17554 rx_latency=1ms tx_dur=1ms,21.117,
2731,10,9,2863661065,2026-07-14T15:28:13.281802+00:00,6.074412,30689,41,0202aab0000977e1005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17555 rx_latency=1ms tx_dur=1ms,22.171,
2731,10,10,2863661066,2026-07-14T15:28:13.304233+00:00,6.096843,30712,41,0202aab0000a77f8005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17556 rx_latency=1ms tx_dur=1ms,21.383,
2731,10,11,2863661067,2026-07-14T15:28:13.325871+00:00,6.118481,30733,41,0202aab0000b780d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17557 rx_latency=1ms tx_dur=1ms,22.322,
2731,10,12,2863661068,2026-07-14T15:28:13.348442+00:00,6.141051,30756,41,0202aab0000c7824005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17558 rx_latency=1ms tx_dur=1ms,21.120,
2731,10,13,2863661069,2026-07-14T15:28:13.369807+00:00,6.162416,30777,41,0202aab0000d7839005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17559 rx_latency=1ms tx_dur=1ms,21.726,
2731,10,14,2863661070,2026-07-14T15:28:13.391782+00:00,6.184395,30799,41,0202aab0000e784f005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17560 rx_latency=1ms tx_dur=1ms,21.633,
2731,10,15,2863661071,2026-07-14T15:28:13.413692+00:00,6.206303,30821,41,0202aab0000f7865005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17561 rx_latency=1ms tx_dur=1ms,22.180,
2731,10,16,2863661072,2026-07-14T15:28:13.436125+00:00,6.228735,30844,41,0202aab00010787c005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17562 rx_latency=1ms tx_dur=1ms,21.381,
2731,10,17,2863661073,2026-07-14T15:28:13.457758+00:00,6.250368,30865,41,0202aab000117891005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17563 rx_latency=1ms tx_dur=1ms,22.329,
2731,10,18,2863661074,2026-07-14T15:28:13.480337+00:00,6.272947,30888,41,0202aab0001278a8005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17564 rx_latency=1ms tx_dur=1ms,21.116,
2731,10,19,2863661075,2026-07-14T15:28:13.501701+00:00,6.294311,30909,41,0202aab0001378bd005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17565 rx_latency=1ms tx_dur=1ms,22.181,
2731,10,20,2863661076,2026-07-14T15:28:13.524133+00:00,6.316743,30932,41,0202aab0001478d4005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17566 rx_latency=1ms tx_dur=1ms,21.387,
2731,10,21,2863661077,2026-07-14T15:28:13.545789+00:00,6.338399,30953,41,0202aab0001578e9005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17567 rx_latency=1ms tx_dur=1ms,22.320,
2731,10,22,2863661078,2026-07-14T15:28:13.568393+00:00,6.361012,30976,41,0202aab000167900005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=17568 rx_latency=1ms tx_dur=1ms,21.034,
