received_at,elapsed_s,event,test_id,seq,station_id,generation_delta_time,payload_bytes,payload_encoding,asn_type,raw_hex,line,error
2026-07-14T14:23:16.046796+00:00,24.836807,valid,2717,176,2848981168,69,41,hex,CAM,0202a9d000b00045005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000B00045005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:16.147852+00:00,24.937846,valid,2717,177,2848981169,169,41,hex,CAM,0202a9d000b100a9005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000B100A9005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:16.250880+00:00,25.040893,valid,2717,178,2848981170,269,41,hex,CAM,0202a9d000b2010d005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000B2010D005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:16.342951+00:00,25.132965,valid,2717,179,2848981171,369,41,hex,CAM,0202a9d000b30171005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000B30171005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:16.444622+00:00,25.234648,valid,2717,180,2848981172,469,41,hex,CAM,0202a9d000b401d5005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000B401D5005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:16.546888+00:00,25.336900,valid,2717,181,2848981173,569,41,hex,CAM,0202a9d000b50239005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000B50239005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:16.648533+00:00,25.438538,valid,2717,182,2848981174,669,41,hex,CAM,0202a9d000b6029d005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000B6029D005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:16.750882+00:00,25.540895,valid,2717,183,2848981175,769,41,hex,CAM,0202a9d000b70301005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000B70301005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:16.842259+00:00,25.632261,valid,2717,184,2848981176,869,41,hex,CAM,0202a9d000b80365005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000B80365005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:16.944863+00:00,25.734875,valid,2717,185,2848981177,969,41,hex,CAM,0202a9d000b903c9005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000B903C9005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:17.046805+00:00,25.836816,valid,2717,186,2848981178,1069,41,hex,CAM,0202a9d000ba042d005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000BA042D005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:17.148496+00:00,25.938500,valid,2717,187,2848981179,1169,41,hex,CAM,0202a9d000bb0491005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000BB0491005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:17.250038+00:00,26.040037,valid,2717,188,2848981180,1269,41,hex,CAM,0202a9d000bc04f5005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000BC04F5005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:17.352867+00:00,26.142878,valid,2717,189,2848981181,1369,41,hex,CAM,0202a9d000bd0559005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000BD0559005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:17.444786+00:00,26.234796,valid,2717,190,2848981182,1469,41,hex,CAM,0202a9d000be05bd005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000BE05BD005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:17.546880+00:00,26.336891,valid,2717,191,2848981183,1569,41,hex,CAM,0202a9d000bf0621005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000BF0621005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:17.648847+00:00,26.438859,valid,2717,192,2848981184,1669,41,hex,CAM,0202a9d000c00685005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000C00685005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:17.750877+00:00,26.540887,valid,2717,193,2848981185,1769,41,hex,CAM,0202a9d000c106e9005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000C106E9005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:17.842946+00:00,26.632959,valid,2717,194,2848981186,1869,41,hex,CAM,0202a9d000c2074d005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000C2074D005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:17.944892+00:00,26.734904,valid,2717,195,2848981187,1969,41,hex,CAM,0202a9d000c307b1005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000C307B1005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:18.046868+00:00,26.836881,valid,2717,196,2848981188,2069,41,hex,CAM,0202a9d000c40815005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000C40815005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T14:23:18.148983+00:00,26.938998,valid,2717,197,2848981189,2169,41,hex,CAM,0202a9d000c50879005a581138ce29ef93617c17dc22466a4e00e11fc0007ebfe9ed0737feebfff600,0202A9D000C50879005A581138CE29EF93617C17DC22466A4E00E11FC0007EBFE9ED0737FEEBFFF600,
