received_at,elapsed_s,event,test_id,seq,station_id,generation_delta_time,payload_bytes,payload_encoding,asn_type,raw_hex,line,error
2026-07-14T15:38:04.726583+00:00,12.486991,valid,2734,1,2866806785,26801,41,hex,CAM,0202aae0000168b1005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE0000168B1005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.748322+00:00,12.508724,valid,2734,2,2866806786,32309,41,hex,CAM,0202aae000027e35005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE000027E35005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.770232+00:00,12.530633,valid,2734,3,2866806787,32331,41,hex,CAM,0202aae000037e4b005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE000037E4B005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.792191+00:00,12.552591,valid,2734,4,2866806788,32353,41,hex,CAM,0202aae000047e61005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE000047E61005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.814213+00:00,12.574613,valid,2734,5,2866806789,32375,41,hex,CAM,0202aae000057e77005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE000057E77005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.836086+00:00,12.596484,valid,2734,6,2866806790,32397,41,hex,CAM,0202aae000067e8d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE000067E8D005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.858094+00:00,12.618494,valid,2734,7,2866806791,32419,41,hex,CAM,0202aae000077ea3005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE000077EA3005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.880127+00:00,12.640531,valid,2734,8,2866806792,32441,41,hex,CAM,0202aae000087eb9005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE000087EB9005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.902124+00:00,12.662526,valid,2734,9,2866806793,32463,41,hex,CAM,0202aae000097ecf005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE000097ECF005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.924074+00:00,12.684474,valid,2734,10,2866806794,32485,41,hex,CAM,0202aae0000a7ee5005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE0000A7EE5005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.946113+00:00,12.706514,valid,2734,11,2866806795,32507,41,hex,CAM,0202aae0000b7efb005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE0000B7EFB005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.968192+00:00,12.728596,valid,2734,12,2866806796,32529,41,hex,CAM,0202aae0000c7f11005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE0000C7F11005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:04.990146+00:00,12.750546,valid,2734,13,2866806797,32550,41,hex,CAM,0202aae0000d7f26005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE0000D7F26005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:05.012162+00:00,12.772562,valid,2734,14,2866806798,32573,41,hex,CAM,0202aae0000e7f3d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE0000E7F3D005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:05.034084+00:00,12.794484,valid,2734,15,2866806799,32595,41,hex,CAM,0202aae0000f7f53005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE0000F7F53005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:38:05.056145+00:00,12.816547,valid,2734,16,2866806800,32617,41,hex,CAM,0202aae000107f69005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AAE000107F69005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
