received_at,elapsed_s,event,test_id,seq,station_id,generation_delta_time,payload_bytes,payload_encoding,asn_type,raw_hex,line,error
2026-07-14T15:46:42.806050+00:00,66.816553,valid,2736,610,2868904546,26085,41,hex,CAM,0202ab00026265e5005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00026265E5005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:42.908147+00:00,66.918653,valid,2736,611,2868904547,26185,41,hex,CAM,0202ab0002636649005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002636649005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:43.010186+00:00,67.020690,valid,2736,612,2868904548,26285,41,hex,CAM,0202ab00026466ad005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00026466AD005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:43.105579+00:00,67.116095,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:43.214078+00:00,67.224580,valid,2736,614,2868904550,26485,41,hex,CAM,0202ab0002666775005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002666775005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:43.306054+00:00,67.316559,valid,2736,615,2868904551,26585,41,hex,CAM,0202ab00026767d9005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00026767D9005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:43.408150+00:00,67.418654,valid,2736,616,2868904552,26685,41,hex,CAM,0202ab000268683d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB000268683D005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:43.510046+00:00,67.520550,valid,2736,617,2868904553,26785,41,hex,CAM,0202ab00026968a1005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00026968A1005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:43.612110+00:00,67.622616,valid,2736,618,2868904554,26885,41,hex,CAM,0202ab00026a6905005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00026A6905005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:43.714164+00:00,67.724667,valid,2736,619,2868904555,26985,41,hex,CAM,0202ab00026b6969005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00026B6969005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:43.806156+00:00,67.816659,valid,2736,620,2868904556,27085,41,hex,CAM,0202ab00026c69cd005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00026C69CD005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:43.908155+00:00,67.918660,valid,2736,621,2868904557,27185,41,hex,CAM,0202ab00026d6a31005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00026D6A31005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:44.010104+00:00,68.020608,valid,2736,622,2868904558,27285,41,hex,CAM,0202ab00026e6a95005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00026E6A95005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:44.105562+00:00,68.116069,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:44.214030+00:00,68.224536,valid,2736,624,2868904560,27485,41,hex,CAM,0202ab0002706b5d005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002706B5D005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:44.306157+00:00,68.316657,valid,2736,625,2868904561,27585,41,hex,CAM,0202ab0002716bc1005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002716BC1005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:44.408127+00:00,68.418631,valid,2736,626,2868904562,27685,41,hex,CAM,0202ab0002726c25005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002726C25005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:44.510155+00:00,68.520659,valid,2736,627,2868904563,27785,41,hex,CAM,0202ab0002736c89005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002736C89005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:44.612192+00:00,68.622695,valid,2736,628,2868904564,27885,41,hex,CAM,0202ab0002746ced005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002746CED005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:44.707684+00:00,68.718190,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:44.799583+00:00,68.810090,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:44.908122+00:00,68.918626,valid,2736,631,2868904567,28185,41,hex,CAM,0202ab0002776e19005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB0002776E19005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:45.003590+00:00,69.014096,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:45.105601+00:00,69.116124,rx_error,,,,,,,,,RX ERROR: 0x1810F07,
2026-07-14T15:46:45.214172+00:00,69.224675,valid,2736,634,2868904570,28485,41,hex,CAM,0202ab00027a6f45005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00027A6F45005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
2026-07-14T15:46:45.306183+00:00,69.316688,valid,2736,635,2868904571,28585,41,hex,CAM,0202ab00027b6fa9005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0202AB00027B6FA9005A5811460E29EFBF1FFFFFFC2246CD1E00000FC0007EBFE9ED0737FEEBFFF600,
