test_id,rate_hz,seq,station_id,sent_at,elapsed_s,generation_delta_time,payload_bytes,raw_hex,tx_ok,tx_ack,tx_latency_ms,serial_error
2730,10,1,2862612481,2026-07-14T15:24:39.707137+00:00,0.000374,13723,41,0202aaa00001359b005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15717 rx_latency=1ms tx_dur=1ms,14.587,
2730,10,2,2862612482,2026-07-14T15:24:45.377903+00:00,5.671076,19393,41,0202aaa000024bc1005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15718 rx_latency=1ms tx_dur=1ms,21.101,
2730,10,3,2862612483,2026-07-14T15:24:45.399838+00:00,5.692988,19415,41,0202aaa000034bd7005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15719 rx_latency=1ms tx_dur=1ms,20.885,
2730,10,4,2862612484,2026-07-14T15:24:45.421488+00:00,5.714636,19437,41,0202aaa000044bed005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15720 rx_latency=1ms tx_dur=1ms,20.797,
2730,10,5,2862612485,2026-07-14T15:24:45.442986+00:00,5.736132,19458,41,0202aaa000054c02005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15721 rx_latency=1ms tx_dur=1ms,21.706,
2730,10,6,2862612486,2026-07-14T15:24:45.465394+00:00,5.758540,19481,41,0202aaa000064c19005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15722 rx_latency=1ms tx_dur=1ms,20.900,
2730,10,7,2862612487,2026-07-14T15:24:45.486986+00:00,5.780132,19502,41,0202aaa000074c2e005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15723 rx_latency=1ms tx_dur=1ms,21.457,
2730,10,8,2862612488,2026-07-14T15:24:45.509126+00:00,5.802269,19525,41,0202aaa000084c45005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15724 rx_latency=1ms tx_dur=1ms,22.049,
2730,10,9,2862612489,2026-07-14T15:24:45.531858+00:00,5.825005,19547,41,0202aaa000094c5b005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15725 rx_latency=1ms tx_dur=1ms,20.273,
2730,10,10,2862612490,2026-07-14T15:24:45.552881+00:00,5.846026,19568,41,0202aaa0000a4c70005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15726 rx_latency=1ms tx_dur=1ms,22.019,
2730,10,11,2862612491,2026-07-14T15:24:45.575597+00:00,5.868742,19591,41,0202aaa0000b4c87005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,1,TX 41 seq=15727 rx_latency=1ms tx_dur=1ms,21.447,
