test_id,rate_hz,seq,station_id,sent_at,elapsed_s,generation_delta_time,payload_bytes,raw_hex,tx_ok,tx_ack,tx_latency_ms,serial_error
2719,10,1,2851078145,2026-07-14T14:45:20.136341+00:00,0.000372,13448,41,0202a9f000013488005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0,,100.725,
2719,10,2,2851078146,2026-07-14T14:45:26.257061+00:00,6.120997,19569,41,0202a9f000024c71005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0,,100.594,
2719,10,3,2851078147,2026-07-14T14:45:26.358063+00:00,6.221982,19670,41,0202a9f000034cd6005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0,,100.561,
2719,10,4,2851078148,2026-07-14T14:45:26.458933+00:00,6.322857,19770,41,0202a9f000044d3a005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0,,100.588,
2719,10,5,2851078149,2026-07-14T14:45:26.559951+00:00,6.423898,19871,41,0202a9f000054d9f005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0,,100.595,
2719,10,6,2851078150,2026-07-14T14:45:26.660947+00:00,6.524870,19972,41,0202a9f000064e04005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0,,100.570,
2719,10,7,2851078151,2026-07-14T14:45:26.761866+00:00,6.625785,20073,41,0202a9f000074e69005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0,,100.540,
2719,10,8,2851078152,2026-07-14T14:45:26.862711+00:00,6.726631,20174,41,0202a9f000084ece005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0,,100.553,
2719,10,9,2851078153,2026-07-14T14:45:26.963590+00:00,6.827509,20275,41,0202a9f000094f33005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0,,100.532,
2719,10,10,2851078154,2026-07-14T14:45:27.064426+00:00,6.928345,20376,41,0202a9f0000a4f98005a5811460e29efbf1ffffffc2246cd1e00000fc0007ebfe9ed0737feebfff600,0,,100.555,
